	C_1_tpm	C_2_tpm	C_3_tpm	VS_1_tpm	VS_2_tpm	VS_3_tpm
DUS4L	2.3991599999999997	2.7348	2.96335	2.44753	2.42291	2.34522
DUSP1	8.21596	8.53455	9.44967	8.94846	9.957889999999999	8.75178
DUSP10	3.8617	3.8377199999999996	4.41115	4.53153	3.7377599999999997	3.81008
DUSP11	20.0662	23.2486	20.5436	22.0975	20.2383	24.2085
DUSP12	40.2256	38.7346	39.5205	32.4275	36.771	34.0028
DUSP12P1	0.0	0.0	0.0	0.0	0.0	0.0
DUSP13	0.0	0.0	0.0	0.0	0.0	0.0
DUSP14	60.1873	51.3794	54.5237	47.0711	47.1574	51.3815
DUSP15	0.303427	0.0	0.0	0.0	0.0	0.0
DUSP16	12.9613	11.8732	11.9277	10.615	10.5346	10.3904
DUSP18	1.74348	1.7459900000000002	1.7179799999999998	1.10029	1.37379	1.59012
DUSP19	1.49447	1.01719	1.15133	1.1552799999999999	1.0149	1.55415
DUSP2	18.4734	19.0427	20.3236	14.2078	15.6725	12.9067
DUSP21	0.0	0.0	0.0	0.0	0.0	0.0
DUSP22	16.1074	17.4816	18.2932	15.7378	15.6502	15.6173
DUSP23	60.0223	54.9985	74.1486	71.2944	64.4353	62.4475
DUSP26	0.0	0.0	0.0	0.0	0.0	0.0
DUSP27	0.0154457	0.0	0.0	0.0	0.0	0.0
DUSP28	1.27788	2.00908	1.227	1.3618299999999999	1.2356200000000002	1.35755
DUSP3	67.9996	67.313	65.7289	58.0151	57.9657	60.2683
DUSP4	133.969	130.679	134.22899999999998	130.465	127.434	131.595
DUSP5	5.3638900000000005	4.70651	5.36051	3.6325	4.2621400000000005	4.64133
DUSP5P1	0.20742800000000003	0.9432520000000001	0.43309200000000003	0.274367	0.32598	0.28029899999999996
DUSP5P2	0.0	0.0	0.0	0.0	0.0	0.0
DUSP6	20.2908	20.5284	19.881	14.9738	13.9322	14.2668
DUSP7	15.6666	16.0972	15.8354	12.73	11.5254	13.6369
DUSP8	1.48516	1.58836	1.24569	0.9698950000000001	1.13656	1.68393
DUSP8P3	0.0	0.0	0.0	0.0	0.0	0.0
DUSP8P4	0.0	0.0	0.0	0.0	0.0	0.0
DUSP8P5	0.47228400000000004	0.617801	0.650636	0.7730630000000001	0.597849	0.39464099999999996
DUSP9	0.72818	0.47266199999999997	1.22052	0.7051189999999999	1.01955	0.930657
DUT	114.027	127.71	110.301	110.645	87.109	121.24
DUTP1	0.0	0.681473	0.305244	0.0	0.0	0.0
DUTP2	0.0	0.0	0.0	0.0	0.0	0.306971
DUTP3	0.0	0.0	0.0	0.0	0.0	0.0
DUTP4	0.0	0.0	0.0	0.0	0.0	0.0
DUTP5	0.0	0.0	0.0	0.0	0.0	0.0
DUTP6	0.0	0.353862	0.633875	0.0	0.0	0.0
DUTP7	0.0	0.0	0.0	0.0	0.0	0.0
DUTP8	0.0	0.0	0.0	0.0	0.0	0.0
DUX4	0.8922399999999999	0.0	0.972076	0.0	0.0	0.0
DUX4L1	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L10	5.92694e-08	0.0	0.0	0.0	0.0	0.0
DUX4L11	5.92694e-08	0.0	0.0	0.0	0.0	0.0
DUX4L12	5.92694e-08	0.0	0.0	0.0	0.0	0.0
DUX4L13	5.92694e-08	0.0	0.0	0.0	0.0	0.0
DUX4L14	5.92694e-08	0.0	0.0	0.0	0.0	0.0
DUX4L15	5.92694e-08	0.0	0.0	0.0	0.0	0.0
DUX4L16	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L17	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L18	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L19	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L2	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L20	6.01406e-09	0.0	0.0	0.0	0.0	0.0
DUX4L21	6.01406e-09	0.0	0.0	0.0	0.0	0.0
DUX4L22	6.01406e-09	0.0	0.0	0.0	0.0	0.0
DUX4L23	6.01406e-09	0.0	0.0	0.0	0.0	0.0
DUX4L24	6.01406e-09	0.0	0.0	0.0	0.0	0.0
DUX4L25	6.01406e-09	0.0	0.0	0.0	0.0	0.0
DUX4L26	0.059833300000000006	0.0	0.0	0.0	0.0	0.0
DUX4L27	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L28	0.0	0.0	0.0	0.140485	0.0	0.0
DUX4L29	0.0	0.0	0.0	0.00485112	0.0	0.0
DUX4L3	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L31	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L33	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L4	6.01406e-09	0.0	0.0	0.0	0.0	0.0
DUX4L45	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L46	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L47	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L5	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L50	0.0	0.0	0.0	0.0	0.0	0.136448
DUX4L51	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L52	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L6	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L7	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L8	0.0	0.0	0.0	0.0	0.0	0.0
DUX4L9	0.000585453	0.0	0.0	0.0	0.0	0.0
DUXA	0.0	0.18576199999999998	0.0	0.0	0.0	0.0
DUXAP1	0.0	0.0	0.0	0.0	0.0	0.0
DUXAP10	15.7299	16.6386	15.7505	18.3461	17.3383	16.820999999999998
DUXAP11	0.0	0.0	0.0	0.0	0.0	0.0
DUXAP2	0.0	0.0	0.0	0.0	0.0	0.0
DUXAP3	0.0	0.0	0.0	0.0	0.0	0.0
DUXAP4	0.0	0.0	0.0	0.0	0.0	0.0
DUXAP5	0.0	0.0	0.0	0.0	0.0	0.0
DUXAP6	0.0	0.0	0.0	0.0	0.0	0.0
DUXAP7	0.0	0.0	0.149117	0.0	0.248838	0.0
DUXAP8	2.91189	1.90575	2.20547	2.36076	1.9927099999999998	1.4600600000000001
DUXAP9	13.9221	11.614	13.5187	11.6559	10.9874	14.0956
DUXB	0.0	0.0	0.0	0.0	0.0	0.0
DVL1	13.2497	13.1342	15.2003	14.95	15.0021	15.8488
DVL2	43.9859	46.5906	43.4506	43.9482	42.6495	46.0427
DVL3	52.498000000000005	53.1887	50.6084	50.7195	48.622	52.0139
DWORF	0.20013699999999998	0.11349400000000001	0.107346	0.0	0.0	0.0
DXO	2.99763	2.91074	3.02005	2.9802400000000002	2.76916	2.97174
DYDC1	0.0	0.0	0.0	0.0	0.0	0.0
DYDC2	0.0	0.0	0.0	0.041094	0.0	0.0
DYM	11.8654	10.0073	9.37134	11.0879	10.8888	12.1781
DYNAP	0.10346099999999998	0.193964	0.136123	0.22640700000000002	0.2023	0.322204
DYNC1H1	40.689	34.5844	40.6505	37.8191	34.7254	35.4146
DYNC1I1	16.0794	16.0951	16.0313	14.9379	15.1026	15.8627
DYNC1I2	48.8821	52.5464	52.3422	55.3639	54.4842	51.9645
DYNC1I2P1	0.0	0.0	0.041276	0.0	0.0	0.0802873
DYNC1LI1	55.6552	58.9368	55.8537	52.5032	49.4989	55.9686
DYNC1LI2	32.1837	32.8668	30.4236	27.9241	24.5525	31.9298
DYNC2H1	1.49873	0.944859	0.788177	1.10568	0.8957700000000001	1.4093
DYNC2LI1	3.9933199999999998	4.51772	4.99745	4.67818	4.713	3.8283300000000002
DYNLL1	532.8530000000001	564.789	545.816	479.216	479.69599999999997	506.606
DYNLL1P1	0.0	0.0	0.0	0.0	0.0	0.0
DYNLL1P2	0.0	0.0	0.0	0.0	0.0	0.0
DYNLL1P3	0.0	0.0	0.0	0.0	0.0	0.0
DYNLL1P4	0.0	0.0	0.0	0.0	0.0	0.0
DYNLL1P5	0.0	0.0	0.0	0.0	0.0	0.0
DYNLL1P6	0.0	0.0	0.0	0.0	0.0	0.0
DYNLL1P7	0.0	0.0	0.0	0.0	0.0	0.0
DYNLL2	28.1756	28.7416	27.2696	26.1203	25.2842	26.2968
DYNLRB1	185.65900000000002	184.769	188.85	168.96400000000003	181.761	179.238
DYNLRB2	0.0	0.0	0.0	0.0	0.0	0.0
DYNLT1	84.1254	78.7402	78.8332	75.9451	78.4341	70.0935
DYNLT3	0.185279	0.0	0.0	0.0	0.0	0.18770699999999998
DYNLT3P1	0.0	0.0	0.0	0.0	0.0	0.0
DYNLT3P2	0.0	0.0	0.0	0.0	0.0	0.0
DYRK1A	8.41817	8.9131	8.00136	8.41317	7.19603	7.5086699999999995
DYRK1B	1.04585	0.811129	1.30059	1.36963	1.28213	1.1728
DYRK2	13.3277	9.57429	12.4293	11.2151	12.5101	10.0679
DYRK3	3.4565699999999997	3.7034300000000004	3.54771	2.30343	3.38239	3.3211800000000005
DYRK4	8.95455	11.7886	9.96261	11.1755	8.94702	11.2037
DYSF	0.0187133	0.0435253	0.0	0.0188511	0.0	0.0
DYTN	0.0	0.0	0.0	0.0	0.0	0.0
DZANK1	0.281569	0.798892	0.221047	0.22036799999999998	0.263422	0.29936399999999996
DZIP1	5.60226	5.03521	5.097659999999999	5.777419999999999	4.84171	4.3617300000000006
DZIP1L	3.5007	3.5144800000000003	3.64198	2.7269799999999997	2.46165	3.0709400000000002
DZIP3	3.68371	4.16922	4.886819999999999	4.37253	3.9027300000000005	4.42854
E2F1	43.2751	44.8796	45.4399	44.91	45.5607	44.0923
E2F2	6.816260000000001	5.999219999999999	6.3350800000000005	5.9127	6.54596	5.96443
E2F3	18.7479	19.1975	19.3546	25.2504	22.8053	20.1786
E2F3P1	0.0	0.0	0.0	0.0	0.0	0.0
E2F3P2	0.05284199999999999	0.0885908	0.31045300000000003	0.00233562	0.06441430000000001	0.0
E2F4	40.3542	41.5569	40.1396	37.2979	34.0137	36.6301
E2F4P1	0.0	0.0	0.0	0.0	0.0	0.0
E2F5	5.58499	5.96584	7.344869999999999	5.275530000000001	4.76588	4.28653
E2F6	20.1062	18.3379	17.5936	20.6114	16.2528	19.6918
E2F6P1	0.0	0.0	0.0	0.0	0.0	0.0
E2F6P2	0.0	0.0	0.0	0.0	0.0	0.0
E2F6P3	0.0	0.0	0.0	0.0	0.0	0.0
E2F6P4	0.0	0.0	0.0	0.0	0.0	0.0
E2F7	11.2172	10.4096	10.5111	10.4825	9.44328	11.2088
E2F8	5.87214	6.802860000000001	6.24102	5.340330000000001	5.64866	5.02187
E4F1	13.4352	13.9174	15.3915	14.4814	14.1675	15.2516
EAF1	22.2403	21.5457	21.7389	20.3614	18.9793	21.6505
EAF2	3.09822	3.7231199999999998	4.39542	3.44655	2.8486599999999997	2.96772
EAPP	21.6359	27.2052	22.1282	24.2869	25.7785	26.1732
EARS2	16.312	16.5849	16.4152	15.3299	14.462	14.4768
EBAG9	14.1148	15.6229	17.572	14.7274	16.3889	14.517999999999999
EBAG9P1	0.0	0.0	0.45512700000000006	0.431471	0.0	0.0
EBF1	0.180437	0.0	0.0	0.0	0.0	0.0
EBF2	0.0	0.0	0.0	0.026740100000000003	0.032326	0.027299599999999997
EBF3	0.0220853	0.0	0.0	0.0	0.0	0.0
EBF4	0.08731130000000001	0.343281	0.158105	0.23650500000000002	0.056495500000000004	0.0501094
EBI3	0.0	0.0	0.0	0.0	0.0	0.06648910000000001
EBLN1	0.320314	0.0727991	0.0668903	0.0	0.07554169999999999	0.06493380000000001
EBLN2	0.59731	0.435594	0.713294	0.46611499999999995	0.655287	0.692263
EBNA1BP2	232.92700000000002	235.7	232.75099999999998	219.09799999999998	227.475	227.676
EBP	69.3681	63.5046	73.0182	69.9366	65.6182	64.5892
EBPL	50.4764	50.6459	54.4066	50.5806	53.6458	49.6383
ECD	13.0935	13.335999999999999	15.2784	13.5237	13.4511	12.5667
ECE1	10.9611	10.9168	12.1292	11.283	12.3684	11.7799
ECE2	8.93411	8.24319	9.78406	8.454830000000001	8.3648	8.23489
ECEL1	0.0	0.0	0.0	0.0	0.0	0.0
ECEL1P1	0.0	0.0	0.0	0.0	0.0	0.0
ECEL1P2	0.0	0.0	0.0	0.0	0.0	0.0
ECEL1P3	0.0	0.0	0.0	0.0	0.0	0.0
ECH1	35.3967	33.4321	37.6762	38.3516	38.4164	33.8754
ECHDC1	0.622149	0.22661199999999998	0.22865700000000003	0.46420500000000003	0.19483399999999998	0.569381
ECHDC2	0.240035	0.334511	0.181904	0.328108	0.242517	0.055284900000000005
ECHDC3	10.4695	10.8176	11.8428	11.7929	12.4008	11.2409
ECHS1	164.451	168.25400000000002	169.213	172.047	170.69299999999998	167.622
ECI1	22.1871	19.5227	22.3384	18.2889	26.7931	22.2085
ECI2	29.6246	33.2548	28.8393	29.7909	32.2281	33.8806
ECM1	27.3659	28.5902	27.4126	33.6947	23.5537	29.4279
ECM1P1	0.0	0.0	0.0	0.0	0.0	0.0
ECM1P2	0.0	0.0	0.0	0.0	0.0	0.0
ECM2	0.0449943	0.0	0.0264392	0.0	0.0	0.0256546
ECSCR	0.0	0.0	0.0	0.0	0.0	0.0
ECSIT	32.407	35.0271	35.1647	36.4924	34.0833	33.8809
ECT2	36.9419	40.0507	34.0427	31.9593	33.0662	39.5154
ECT2L	0.0	0.071076	0.017690400000000002	0.0147673	0.0193339	0.0313695
EDA	0.566083	0.9396770000000001	0.418313	0.52946	0.9443950000000001	0.8197770000000001
EDA2R	0.018755	0.0	0.0	0.0	0.022047099999999997	0.0
EDAR	0.0	0.0	0.0159498	0.0	0.0	0.015474700000000001
EDARADD	0.469762	0.313191	0.355923	0.434046	0.402911	0.40784899999999996
EDC3	18.2307	17.024	19.1711	19.294	18.6938	18.4817
EDC4	16.572	15.3689	15.3641	16.0004	16.11	15.6203
EDDM13	0.448029	0.0	0.8814559999999999	0.0	0.12081099999999999	0.45164
EDDM3A	0.0	0.0	0.0	0.0	0.0	0.0
EDDM3B	0.0	0.0	0.0	0.0	0.0	0.0
EDDM3CP	0.0	0.0	0.0	0.0	0.0	0.0
EDDM3DP	0.0	0.0	0.0	0.0	0.0	0.0
EDEM1	39.7322	40.0906	38.5308	38.3937	37.6928	40.4633
EDEM2	20.7083	20.5456	19.6267	22.8581	21.6359	20.8561
EDEM3	9.7027	9.4575	9.407630000000001	8.94342	7.66513	10.2651
EDF1	408.541	443.655	405.972	428.11400000000003	429.626	419.135
EDIL3	18.0662	16.784000000000002	15.0217	18.1413	15.0388	17.3264
EDN1	0.0	0.0	0.0	0.0	0.0403229	0.0
EDN2	0.0	0.0	0.0	0.0	0.0	0.0
EDN3	0.0	0.0	0.0	0.0	0.0	0.0
EDNRA	0.06751339999999999	0.130151	0.0687623	0.0168313	0.067275	0.377906
EDNRB	123.936	110.81200000000001	120.875	108.829	108.678	103.28399999999999
EDRF1	6.16332	6.18834	5.98385	7.5730699999999995	6.31843	7.0768
EEA1	9.37767	9.24727	9.195	7.9470600000000005	7.60654	10.1453
EED	10.2262	8.4434	9.180639999999999	7.574789999999999	8.4933	8.91054
EEF1A1	6037.85	6115.33	6199.63	6279.15	6400.48	6267.97
EEF1A1P1	0.0	0.0	0.0	0.0	0.300053	0.0
EEF1A1P10	0.0536636	0.0	0.0	0.0	0.5207350000000001	0.0
EEF1A1P11	0.163152	0.244196	0.16846	0.0622521	0.190376	0.110881
EEF1A1P12	0.0558655	0.19033699999999998	0.06383319999999999	0.0	0.06783760000000001	0.39650100000000005
EEF1A1P13	0.37640100000000004	0.427558	0.168561	0.311512	0.652833	0.218129
EEF1A1P14	0.054344500000000004	0.0	0.11353099999999999	0.0	0.06414249999999999	0.0
EEF1A1P15	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P16	0.0	0.0	0.0	0.0	0.06202080000000001	0.0
EEF1A1P17	0.0	0.0	0.0	0.059344299999999996	0.0	0.0
EEF1A1P19	0.324459	0.5527029999999999	0.616242	0.32214899999999996	0.787473	0.438708
EEF1A1P2	0.0	0.0	0.106689	0.0506998	0.120575	0.0
EEF1A1P20	0.0	0.0	0.0562519	0.0	0.0	0.0
EEF1A1P21	0.0	0.06354850000000001	0.0	0.0555451	0.0	0.0
EEF1A1P22	0.0	0.0	0.0565597	0.0	0.0639125	0.1098
EEF1A1P24	0.0	0.0	0.0	0.107696	0.0	0.05530740000000001
EEF1A1P25	0.0	0.0	0.0	0.0	0.0	0.0611086
EEF1A1P26	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P27	0.06946210000000001	0.0789694	0.07251460000000001	0.0	0.0	0.0
EEF1A1P28	0.0530479	0.0	0.0	0.0	0.0	0.0
EEF1A1P29	0.0	0.0	0.0	0.0721477	0.08570739999999999	0.0
EEF1A1P3	0.0539034	0.0	0.0	0.05351040000000001	0.130773	0.16395099999999999
EEF1A1P30	0.0	0.0	0.0	0.0	0.0678551	0.0
EEF1A1P31	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P32	0.0558033	0.0	0.0	0.0	0.0	0.0
EEF1A1P33	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P34	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P36	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P37	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P39	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P4	0.052957000000000004	0.0	0.0	0.052576300000000006	0.125026	0.0536932
EEF1A1P40	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P41	0.0	0.0	0.0	0.0	0.0	0.0
EEF1A1P42	0.0	0.0	0.0	0.0	0.06683810000000001	0.0
EEF1A1P5	8.946019999999999	9.01351	9.599969999999999	8.59356	8.40528	9.59624
EEF1A1P6	2.82423	2.2766599999999997	2.8374599999999996	2.5463	3.1575900000000003	2.71895
EEF1A1P7	0.0	0.0	0.0	0.053085400000000005	0.0631186	0.0
EEF1A1P8	0.0	0.061041	0.11230799999999999	0.0	0.063454	0.0
EEF1A1P9	0.432088	0.368008	0.338514	0.053620600000000004	0.19659100000000002	0.32862199999999997
EEF1A2	0.44742200000000004	0.18453599999999998	0.340033	0.202004	0.288383	0.2475
EEF1AKMT1	6.37715	6.84967	6.150530000000001	4.63015	7.039	7.58328
EEF1AKMT2	11.2865	10.4526	11.4734	10.433	9.55307	10.1605
EEF1AKMT3	1.9061599999999999	2.09758	2.7059	3.04714	3.3145300000000004	3.10933
EEF1B2	308.127	310.019	336.36699999999996	322.465	334.76099999999997	328.63199999999995
EEF1B2P1	0.0	0.0	0.0	0.0	0.0	0.0
EEF1B2P2	0.0	0.169101	0.0	0.0	0.172994	0.0
EEF1B2P3	0.452858	1.0396299999999998	0.6332260000000001	0.902926	0.359333	0.766123
EEF1B2P4	0.0	0.0	0.0	0.0	0.0	0.0
EEF1B2P5	0.0	0.0	0.0	0.0	0.0	0.0
EEF1B2P6	0.14963800000000002	0.342457	0.0	0.0	0.351731	0.151522
EEF1B2P7	0.0	0.338149	0.0	0.438173	0.17290899999999998	0.0
EEF1B2P8	0.0	0.0	0.0	0.0	0.0	0.0
EEF1D	215.46599999999998	213.019	190.44	204.46900000000002	219.972	171.453
EEF1DP1	0.0	0.0	0.0	0.0	0.0	0.0
EEF1DP2	0.0	0.0	0.0	0.0	0.0	0.26047600000000004
EEF1DP3	2.3656599999999997	1.57673	2.77877	1.8371	1.2284	2.99048
EEF1DP4	0.0	0.0	0.0	0.0	0.0	0.09969539999999999
EEF1DP5	0.0	0.0	0.0	0.0	0.14028800000000002	0.12103399999999999
EEF1DP6	0.0	0.0	0.0	0.0	0.0	0.0
EEF1DP7	0.0	0.5660109999999999	0.254812	0.241377	0.0	0.247442
EEF1DP8	0.0	0.0	0.0	0.0	0.0	0.0
EEF1E1	62.5474	70.6352	64.9225	57.0117	51.6204	64.7409
EEF1E1-BLOC1S5	0.0	0.0	0.0	0.0	0.0	0.0
EEF1E1P1	0.0	0.0	0.7429859999999999	0.0	0.0	0.723424
EEF1G	1595.0	1566.47	1586.65	1686.27	1686.43	1646.74
EEF1GP1	0.116807	0.19901300000000002	0.060993200000000004	0.173896	0.27561399999999997	0.177616
EEF1GP2	0.0	0.0	0.0	0.0	0.0	0.0
EEF1GP3	0.0	0.0	0.0	0.0	0.0	0.0
EEF1GP4	0.0	0.0	0.0	0.0	0.0	0.0
EEF1GP5	0.0577864	0.0	0.0	0.0	0.0	0.0
EEF1GP6	0.0	0.0	0.0	0.0	0.0	0.0
EEF1GP7	0.0	0.0	0.0	0.0	0.0	0.0
EEF1GP8	0.0	0.0	0.0	0.0	0.0	0.0
EEF2	1344.96	1258.78	1333.59	1479.15	1482.45	1414.18
EEF2K	5.39323	4.7838	5.09204	4.707330000000001	4.98185	4.87256
EEF2KMT	5.9962	8.28945	7.965489999999999	5.10826	6.08547	6.1935400000000005
EEFSEC	14.9078	17.5585	14.3111	16.4096	14.052	15.6443
EEPD1	1.40059	2.35091	2.77845	2.5583400000000003	0.9294600000000001	1.74858
EFCAB1	0.140753	0.06759939999999999	0.031179200000000004	0.183137	0.0	0.151278
EFCAB10	0.328248	0.453855	0.252575	0.792326	0.484203	0.664538
EFCAB11	5.80441	4.21887	2.19002	3.0624700000000002	5.48897	3.82194
EFCAB12	0.42700299999999997	0.536243	0.365579	0.403525	0.4548	0.399491
EFCAB13	1.69285	1.30464	1.44882	2.21965	1.60765	1.71125
EFCAB14	34.9562	35.4734	35.2232	34.784	32.7428	36.803000000000004
EFCAB14P1	0.0	0.0	0.0	0.0	0.0	0.0
EFCAB2	7.63316	7.11906	10.4821	7.30169	7.398569999999999	8.73679
EFCAB3	0.157422	0.107432	0.09705830000000001	0.0	0.339903	0.37603400000000003
EFCAB5	1.06355	1.44042	1.2289700000000001	1.96468	1.8415599999999999	1.30249
EFCAB6	0.20984	0.168466	0.207711	0.11101099999999998	0.0881535	0.117671
EFCAB7	4.11897	5.850230000000001	4.81351	4.5395199999999996	4.06095	4.7052
EFCAB8	0.0	0.0	0.64891	0.0162026	0.0	0.0
EFCAB9	0.0	0.0	0.0	0.0	0.0	0.0
EFCC1	0.0	0.0	0.0	0.0	0.0	0.0
EFEMP1	0.0	0.476296	0.17010899999999998	0.0	0.060585900000000005	0.16228199999999998
EFEMP2	0.22745500000000002	0.14113	0.27447	0.475517	0.444403	0.188686
EFHB	0.98208	0.379166	1.35683	1.28702	0.378932	0.989941
EFHC1	5.2320400000000005	6.84161	9.08314	5.46595	7.0723899999999995	8.684660000000001
EFHC2	0.0	0.0	0.0	0.0	0.0	0.0
EFHD1	33.6712	31.9961	35.2151	34.253	30.631	31.3988
EFHD2	52.9724	54.3131	57.5001	52.0015	49.8519	51.5476
EFL1	6.71202	5.71021	6.12753	7.328539999999999	6.7138100000000005	7.14421
EFNA1	1.31845	1.23492	1.40133	1.13771	1.1843	1.21844
EFNA2	0.707667	0.805768	0.46142799999999995	0.613754	1.56121	0.98572
EFNA3	5.88127	5.77069	5.190519999999999	6.1695199999999994	5.34592	5.80639
EFNA4	4.83314	4.31198	5.30556	3.7743300000000004	4.6302	3.9375
EFNA5	2.0308200000000003	2.0211799999999998	2.54304	2.72055	2.4129	2.6918599999999997
EFNB1	5.17598	5.07824	4.89657	5.20518	4.6542	4.53046
EFNB2	0.129163	0.0487293	0.0450315	0.15698499999999999	0.118992	0.13106900000000002
EFNB3	0.0203727	0.0461384	0.0	0.0	0.024117700000000002	0.0
EFR3A	15.8299	16.6508	17.4592	16.0675	13.9803	18.5913
EFR3B	3.8669800000000003	3.8911300000000004	4.15315	3.6600699999999997	3.24945	3.92495
EFS	0.021116299999999998	0.0	0.0	0.0	0.0	0.0
EFTUD1P1	0.0	0.0	0.0	0.0	0.0	0.0
EFTUD1P2	0.0	0.0	0.0	0.0	0.0	0.0
EFTUD2	61.9942	53.1182	54.6497	57.1786	56.0933	57.0398
EGF	0.0948495	0.0645408	0.0298219	0.0425301	0.0594337	0.0723333
EGFEM1P	0.285591	0.49016400000000004	0.395719	0.5368430000000001	0.9214399999999999	0.22143800000000002
EGFL6	0.0	0.0	0.0	0.0	0.0	0.0
EGFL7	15.5011	13.7728	16.4959	16.4106	18.9144	16.4453
EGFL8	0.6067239999999999	1.32871	0.9887040000000001	1.12439	1.0729600000000001	0.635307
EGFLAM	0.19403399999999998	0.0	0.11729400000000001	0.0	0.0	0.07853919999999999
EGFR	0.0	0.0350026	0.0246659	0.0187963	0.063829	0.057532900000000005
EGLN1	14.3977	15.7232	16.7668	13.9399	17.4065	18.047
EGLN1P1	0.243979	0.0	0.0	0.0	0.0	0.0
EGLN2	69.1377	70.6054	74.5811	72.9517	74.0375	70.3509
EGLN3	4.08638	4.95622	5.72907	3.65561	6.65009	6.17134
EGLN3P1	0.0	0.0	0.0	0.0	0.0	0.0
EGR1	5.76651	6.22138	5.8545300000000005	11.5278	11.6169	10.3824
EGR2	1.75603	2.32865	1.79331	1.10332	0.9360360000000001	1.13775
EGR3	0.0848564	0.047965	0.102104	0.038641800000000004	0.14795	0.109722
EGR4	0.0	0.0	0.0	0.0	0.0	0.0
EHBP1	4.98844	4.93118	4.64302	5.81722	3.05856	6.8261
EHBP1L1	29.9838	26.3388	27.1746	28.0628	27.1436	27.9764
EHD1	9.5151	11.1615	11.0113	10.019	7.32937	8.84562
EHD2	0.06670889999999999	0.12441400000000001	0.105276	6.633039999999999	0.10278399999999999	0.10266099999999999
EHD3	3.95382	3.9033599999999997	4.567740000000001	3.63044	3.36162	3.5508900000000003
EHD4	9.88433	8.98893	9.65451	7.9518	7.8295699999999995	7.77125
EHF	0.0	0.0236467	0.103701	0.0	0.20613099999999998	0.0
EHHADH	1.15564	0.712106	0.892487	0.818595	1.62582	1.1428
EHMT1	7.99074	13.0009	11.4786	12.4655	7.759639999999999	11.944
EHMT2	22.7279	19.9298	21.2762	18.9016	21.6015	19.0185
EI24	50.11600000000001	54.951	50.6401	47.7127	45.5438	51.6015
EI24P1	0.0	0.0	0.0	0.0	0.0	0.0
EI24P2	0.0	0.0	0.0	0.0	0.0	0.0
EI24P3	0.0	0.0	0.0	0.0	0.0	0.0
EI24P4	0.0	0.0	0.0	0.0	0.0	0.0
EID1	157.395	168.111	157.298	148.783	145.116	161.583
EID2	14.5086	16.9123	16.5458	15.4629	14.1604	16.1031
EID2B	1.62081	1.06855	1.6402700000000001	1.16077	1.24747	1.03804
EID3	0.8034279999999999	0.740974	1.15402	0.997107	1.06714	1.32374
EIF1	444.889	408.496	431.282	398.66900000000004	431.105	379.119
EIF1AD	28.6276	22.9726	21.6385	22.3792	24.9572	26.3118
EIF1AX	73.7228	73.9932	74.1507	73.05	79.8858	78.2598
EIF1AXP1	1.94072	0.0	0.0	0.0	4.04904	0.0
EIF1AXP2	0.0	0.0	0.0	0.0	0.0	0.0
EIF1AY	36.3103	34.1153	33.4912	32.675	30.7705	34.9155
EIF1B	128.416	140.781	127.008	132.358	114.15799999999999	139.391
EIF1P1	0.0	0.0	0.0	0.0	0.0	0.0
EIF1P2	0.0	0.0	0.0	0.0	0.0	0.0
EIF1P3	0.0	0.0	0.0	0.0	0.0	0.0
EIF1P4	0.0	0.0	0.0	0.317878	0.0	0.0
EIF1P5	0.0	0.0	0.0	0.0	0.0	0.0
EIF1P6	0.0	0.0	0.0	0.0	0.0	0.0
EIF1P7	0.0	0.0	0.0	0.0	0.0	0.0
EIF2A	69.1907	70.8282	67.1807	70.3956	67.1624	75.5986
EIF2AK1	54.7089	55.986999999999995	51.8974	55.5282	54.1023	55.275
EIF2AK2	6.24182	7.11342	8.28673	6.33283	6.24178	7.32562
EIF2AK3	8.27041	6.416440000000001	8.29151	8.06666	8.67375	8.088289999999999
EIF2AK4	23.8996	22.3019	24.1539	24.258000000000003	22.3529	24.0869
